"wen","10/08/2005", "10.229,200", "10.150,200", "0,82%", "10.229,200", "10.146,700", "163.649", 
"thu","11/08/2005", "10.222,100", "10.189,200", "-0,07%", "10.226,500", "10.156,000", "4.300", 
"fri","12/08/2005", "10.187,200", "10.253,400", "-0,34%", "10.253,700", "10.169,800", "107.336", 
"mon","15/08/2005", "10.184,900", "10.163,800", "-0,02%", "10.206,200", "10.162,500", "37.718", 
"tue","16/08/2005", "10.139,800", "10.211,800", "-0,44%", "10.223,800", "10.105,700", "77.965", 
"wen","17/08/2005", "10.094,100", "10.110,400", "-0,45%", "10.124,000", "10.043,200", "125.918", 
"thu","18/08/2005", "10.037,900", "10.093,500", "-0,56%", "10.107,500", "10.029,400", "128.285", 
"fri","19/08/2005", "10.132,900", "10.062,700", "0,95%", "10.136,500", "10.055,500", "116.543", 
"mon","22/08/2005", "10.174,800", "10.149,000", "0,41%", "10.183,000", "10.147,800", "64.210", 
"tue","23/08/2005", "10.104,100", "10.158,900", "-0,69%", "10.160,200", "10.104,100", "91.914", 
"wen","24/08/2005", "10.078,900", "10.082,300", "-0,25%", "10.096,000", "10.032,900", "120.465", 
"thu","25/08/2005", "9.983,200", "10.026,600", "-0,95%", "10.030,500", "9.975,500", "126.557", 
"fri","26/08/2005", "9.904,800", "9.988,700", "-0,79%", "10.014,400", "9.903,400", "117.887", 
"mon","29/08/2005", "9.938,500", "9.862,400", "0,34%", "9.946,100", "9.823,800", "124.569", 
"tue","30/08/2005", "9.922,300", "9.939,400", "-0,16%", "9.977,900", "9.922,300", "133.764", 
"wen","31/08/2005", "10.008,900", "9.916,700", "0,87%", "10.019,700", "9.906,900", "194.580", 
"thu","01/09/2005", "10.134,100", "10.049,900", "1,25%", "10.143,300", "10.048,400", "160.975", 
"fri","02/09/2005", "10.145,000", "10.119,900", "0,11%", "10.184,800", "10.113,800", "140.316", 
"mon","05/09/2005", "10.250,900", "10.157,200", "1,04%", "10.250,900", "10.148,700", "114.918", 
"tue","06/09/2005", "10.373,200", "10.254,000", "1,19%", "10.377,500", "10.253,600", "234.151", 
"wen","07/09/2005", "10.408,000", "10.391,800", "0,34%", "10.421,100", "10.377,300", "165.268", 
"thu","08/09/2005", "10.441,200", "10.418,500", "0,32%", "10.445,500", "10.371,700", "146.600", 
"fri","09/09/2005", "10.486,600", "10.450,500", "0,43%", "10.494,200", "10.444,200", "108.080", 
"mon","12/09/2005", "10.494,700", "10.519,900", "0,08%", "10.532,500", "10.437,100", "134.854", 
"tue","13/09/2005", "10.429,800", "10.479,600", "-0,62%", "10.514,200", "10.421,900", "151.278", 
"wen","14/09/2005", "10.459,100", "10.433,400", "0,28%", "10.483,700", "10.421,200", "142.439", 
"thu","15/09/2005", "10.475,700", "10.451,700", "0,16%", "10.492,100", "10.432,300", "144.664", 
"fri","16/09/2005", "10.524,300", "10.472,500", "0,46%", "10.560,600", "10.467,600", "82.762", 
"mon","19/09/2005", "10.536,000", "10.511,100", "0,04%", "10.561,700", "10.475,900", "122.940", 
"tue","20/09/2005", "10.583,400", "10.557,000", "0,45%", "10.583,400", "10.537,000", "130.841", 
"wen","21/09/2005", "10.500,300", "10.542,500", "-0,79%", "10.567,500", "10.494,600", "160.718", 
"thu","22/09/2005", "10.536,600", "10.486,500", "0,35%", "10.572,500", "10.464,400", "213.797", 
"fri","23/09/2005", "10.631,200", "10.558,400", "0,90%", "10.642,800", "10.542,100", "192.114", 
"mon","26/09/2005", "10.724,900", "10.671,000", "0,88%", "10.741,000", "10.664,200", "242.506", 
"tue","27/09/2005", "10.678,500", "10.714,400", "-0,43%", "10.725,900", "10.669,100", "249.244", 
"wen","28/09/2005", "10.801,700", "10.711,700", "1,15%", "10.818,400", "10.708,400", "233.745", 
"thu","29/09/2005", "10.780,600", "10.818,500", "-0,20%", "10.832,900", "10.751,900", "173.471", 
"fri","30/09/2005", "10.813,900", "10.834,300", "0,31%", "10.851,400", "10.793,600", "172.230", 
"mon","03/10/2005", "10.880,700", "10.835,800", "0,62%", "10.880,700", "10.815,400", "170.259", 
"tue","04/10/2005", "10.919,200", "10.883,900", "0,35%", "10.919,200", "10.824,900", "153.077", 
"wen","05/10/2005", "10.823,100", "10.843,500", "-0,88%", "10.874,300", "10.822,700", "226.911", 
"thu","06/10/2005", "10.750,900", "10.723,300", "-0,67%", "10.761,900", "10.680,700", "272.771", 
"fri","07/10/2005", "10.732,400", "10.742,500", "-0,17%", "10.765,300", "10.698,100", "193.268", 
"mon","10/10/2005", "10.800,600", "10.754,100", "0,64%", "10.819,800", "10.754,000", "136.917", 
"tue","11/10/2005", "10.810,200", "10.795,200", "0,09%", "10.866,200", "10.795,200", "152.119", 
"wen","12/10/2005", "10.721,800", "10.766,800", "-0,82%", "10.768,400", "10.690,800", "148.341", 
"thu","13/10/2005", "10.567,100", "10.689,400", "-1,44%", "10.735,400", "10.567,100", "205.297", 
"fri","14/10/2005", "10.629,300", "10.645,500", "0,59%", "10.645,500", "10.513,000", "182.493", 
"mon","17/10/2005", "10.629,500", "10.646,700", "0,00%", "10.678,900", "10.615,400", "140.334", 
"tue","18/10/2005", "10.529,900", "10.633,300", "-0,94%", "10.663,900", "10.521,600", "140.174", 
"wen","19/10/2005", "10.402,500", "10.452,200", "-1,21%", "10.454,500", "10.356,500", "227.988", 
"thu","20/10/2005", "10.382,300", "10.469,500", "-0,19%", "10.512,700", "10.351,000", "189.767", 
"fri","21/10/2005", "10.368,800", "10.343,800", "-0,13%", "10.409,800", "10.326,000", "150.341", 
"mon","24/10/2005", "10.534,500", "10.359,100", "1,60%", "10.534,500", "10.347,100", "184.704", 
"tue","25/10/2005", "10.476,600", "10.558,000", "-0,55%", "10.562,700", "10.464,400", "229.000", 
"wen","26/10/2005", "10.473,400", "10.470,500", "-0,03%", "10.544,500", "10.435,200", "187.619", 
"thu","27/10/2005", "10.328,600", "10.409,500", "-1,38%", "10.424,600", "10.327,400", "177.351", 
"fri","28/10/2005", "10.339,500", "10.327,700", "0,11%", "10.362,400", "10.256,000", "173.274", 
"mon","31/10/2005", "10.493,800", "10.417,200", "1,49%", "10.493,800", "10.412,900", "250.169", 
"tue","01/11/2005", "10.427,200", "10.469,400", "-0,63%", "10.485,600", "10.415,100", "176.241", 
"wen","02/11/2005", "10.424,500", "10.432,400", "-0,03%", "10.469,900", "10.336,100", "236.306", 
"thu","03/11/2005", "10.476,900", "10.467,900", "0,50%", "10.500,400", "10.432,600", "290.358", 
"fri","04/11/2005", "10.412,300", "10.479,200", "-0,62%", "10.486,700", "10.389,200", "218.653", 
"mon","07/11/2005", "10.420,900", "10.406,200", "0,08%", "10.455,600", "10.362,000", "160.872", 
"tue","08/11/2005", "10.440,200", "10.440,700", "0,19%", "10.483,200", "10.410,400", "167.907", 
"wen","09/11/2005", "10.456,300", "10.434,100", "0,15%", "10.475,900", "10.428,100", "123.832", 
"thu","10/11/2005", "10.438,400", "10.484,900", "-0,17%", "10.491,200", "10.407,600", "164.870", 
"fri","11/11/2005", "10.510,300", "10.491,400", "0,69%", "10.518,900", "10.471,400", "165.798", 
"mon","14/11/2005", "10.504,600", "10.490,700", "-0,05%", "10.561,700", "10.473,800", "157.770", 
"tue","15/11/2005", "10.456,300", "10.489,600", "-0,46%", "10.508,200", "10.413,000", "187.392", 
"wen","16/11/2005", "10.391,700", "10.453,500", "-0,62%", "10.455,500", "10.338,700", "192.332", 
"thu","17/11/2005", "10.445,200", "10.430,900", "0,51%", "10.468,400", "10.421,100", "149.394", 
"fri","18/11/2005", "10.527,100", "10.502,300", "0,78%", "10.577,300", "10.485,900", "160.946", 
"mon","21/11/2005", "10.535,100", "10.532,900", "0,08%", "10.556,900", "10.498,200", "132.635", 
"tue","22/11/2005", "10.522,900", "10.557,400", "-0,12%", "10.559,100", "10.491,700", "121.900", 
"wen","23/11/2005", "10.626,700", "10.544,600", "0,99%", "10.631,800", "10.534,800", "157.002", 
"thu","24/11/2005", "10.634,200", "10.643,000", "0,07%", "10.670,400", "10.593,400", "100.200", 
"fri","25/11/2005", "10.656,300", "10.649,300", "0,21%", "10.672,600", "10.625,000", "97.135", 
"mon","28/11/2005", "10.618,800", "10.677,200", "-0,35%", "10.716,800", "10.609,600", "148.100", 
"tue","29/11/2005", "10.620,100", "10.604,200", "0,01%", "10.657,900", "10.583,000", "120.056", 
"wen","30/11/2005", "10.557,800", "10.596,800", "-0,59%", "10.604,200", "10.540,500", "136.861", 
"thu","01/12/2005", "10.678,700", "10.580,000", "1,15%", "10.678,700", "10.580,000", "135.264", 
"fri","02/12/2005", "10.649,800", "10.692,200", "-0,27%", "10.699,500", "10.611,800", "124.799", 
"mon","05/12/2005", "10.532,100", "10.669,000", "-1,11%", "10.669,000", "10.495,500", "158.634", 
"tue","06/12/2005", "10.539,300", "10.538,800", "0,07%", "10.562,300", "10.501,400", "96.821", 
"wen","07/12/2005", "10.506,600", "10.553,900", "-0,31%", "10.555,600", "10.479,000", "156.588", 
"thu","08/12/2005", "10.495,800", "10.437,000", "-0,10%", "10.495,800", "10.423,900", "109.519", 
"fri","09/12/2005", "10.489,300", "10.453,300", "-0,06%", "10.501,100", "10.438,300", "96.865", 
"mon","12/12/2005", "10.540,000", "10.521,700", "0,48%", "10.587,900", "10.500,000", "112.182", 
"tue","13/12/2005", "10.533,600", "10.544,000", "-0,06%", "10.561,800", "10.501,900", "117.078", 
"wen","14/12/2005", "10.502,400", "10.559,600", "-0,30%", "10.572,400", "10.484,800", "151.340", 
"thu","15/12/2005", "10.483,500", "10.509,400", "-0,18%", "10.517,600", "10.450,600", "205.190", 
"fri","16/12/2005", "10.555,300", "10.488,400", "0,68%", "10.602,100", "10.462,800", "281.353", 
"mon","19/12/2005", "10.528,300", "10.549,600", "-0,26%", "10.587,000", "10.514,100", "143.973", 
"tue","20/12/2005", "10.572,300", "10.513,500", "0,42%", "10.584,400", "10.495,900", "152.964", 
"wen","21/12/2005", "10.682,700", "10.578,500", "1,04%", "10.694,700", "10.576,200", "153.610", 
"thu","22/12/2005", "10.701,300", "10.675,800", "0,17%", "10.717,200", "10.668,500", "111.593", 
"fri","23/12/2005", "10.723,900", "10.725,800", "0,21%", "10.753,300", "10.704,200", "87.249", 
"tue","27/12/2005", "10.772,700", "10.718,300", "0,46%", "10.791,500", "10.716,100", "81.768", 
"wen","28/12/2005", "10.769,500", "10.747,200", "-0,03%", "10.781,400", "10.741,800", "66.891", 
"thu","29/12/2005", "10.778,100", "10.787,400", "0,08%", "10.811,900", "10.765,200", "72.621", 
"fri","30/12/2005", "10.733,900", "10.767,800", "-0,41%", "10.771,400", "10.696,900", "90.798", 
"mon","02/01/2006", "10.786,700", "10.725,800", "0,49%", "10.814,600", "10.720,000", "63.165", 
"tue","03/01/2006", "10.818,100", "10.794,100", "0,29%", "10.839,300", "10.769,300", "127.109", 
"wen","04/01/2006", "10.895,800", "10.869,300", "0,72%", "10.898,900", "10.830,900", "199.350", 
"thu","05/01/2006", "10.913,600", "10.907,300", "0,16%", "10.929,600", "10.883,300", "127.147", 
"mon","09/01/2006", "10.962,500", "10.943,100", "0,45%", "10.966,100", "10.928,100", "208.100", 
"tue","10/01/2006", "10.869,900", "10.932,100", "-0,84%", "10.935,100", "10.869,900", "137.368", 
"wen","11/01/2006", "10.966,200", "10.909,300", "0,89%", "10.966,200", "10.908,800", "163.341", 
"thu","12/01/2006", "10.955,800", "10.935,000", "-0,09%", "10.969,400", "10.925,700", "203.881", 
"fri","13/01/2006", "10.850,700", "10.938,400", "-0,96%", "10.943,000", "10.825,500", "165.949", 
"mon","16/01/2006", "10.898,400", "10.825,900", "0,44%", "10.905,800", "10.821,600", "119.004", 
"tue","17/01/2006", "10.806,300", "10.834,500", "-0,85%", "10.844,000", "10.795,100", "177.402", 
"wen","18/01/2006", "10.708,100", "10.719,000", "-0,91%", "10.740,700", "10.674,200", "174.730", 
"thu","19/01/2006", "10.821,500", "10.764,700", "1,06%", "10.821,500", "10.763,400", "186.546", 
"fri","20/01/2006", "10.740,900", "10.834,100", "-0,74%", "10.872,400", "10.737,800", "195.448", 
"mon","23/01/2006", "10.712,200", "10.642,900", "-0,27%", "10.723,300", "10.611,100", "171.586", 
"tue","24/01/2006", "10.665,600", "10.728,300", "-0,44%", "10.747,600", "10.645,500", "199.181", 
"wen","25/01/2006", "10.824,100", "10.704,100", "1,49%", "10.824,100", "10.690,400", "203.296", 
"thu","26/01/2006", "10.890,200", "10.792,200", "0,61%", "10.952,600", "10.788,100", "295.319", 
"fri","27/01/2006", "11.023,200", "10.944,500", "1,22%", "11.026,900", "10.886,300", "209.888", 
"mon","30/01/2006", "11.038,000", "11.012,400", "0,13%", "11.051,700", "10.979,700", "152.037", 
"tue","31/01/2006", "11.104,300", "11.025,200", "0,60%", "11.112,100", "11.022,800", "195.601", 
"wen","01/02/2006", "11.221,100", "11.030,500", "1,05%", "11.221,100", "11.030,100", "191.620", 
"thu","02/02/2006", "11.136,000", "11.218,700", "-0,76%", "11.253,000", "11.125,700", "236.159", 
"fri","03/02/2006", "11.175,800", "11.162,000", "0,36%", "11.202,500", "11.120,700", "186.203", 
"mon","06/02/2006", "11.187,500", "11.199,800", "0,10%", "11.217,000", "11.164,800", "179.161", 
"tue","07/02/2006", "11.175,100", "11.195,900", "-0,11%", "11.215,900", "11.099,100", "191.245", 
"wen","08/02/2006", "11.202,600", "11.114,100", "0,25%", "11.209,300", "11.083,400", "218.908", 
"thu","09/02/2006", "11.344,900", "11.226,400", "1,27%", "11.344,900", "11.222,000", "775.309", 
"fri","10/02/2006", "11.312,600", "11.339,100", "-0,28%", "11.366,900", "11.293,600", "174.562", 
"mon","13/02/2006", "11.395,500", "11.325,100", "0,73%", "11.395,500", "11.281,200", "132.057", 
"tue","14/02/2006", "11.395,900", "11.389,500", "0,00%", "11.412,300", "11.320,400", "152.441", 
"wen","15/02/2006", "11.377,400", "11.399,000", "-0,16%", "11.426,100", "11.366,900", "173.169", 
"thu","16/02/2006", "11.447,200", "11.410,900", "0,61%", "11.447,200", "11.384,100", "138.257", 
"fri","17/02/2006", "11.491,300", "11.460,700", "0,39%", "11.501,400", "11.428,600", "175.707", 
"mon","20/02/2006", "11.535,600", "11.473,500", "0,39%", "11.535,600", "11.456,900", "115.753", 
"tue","21/02/2006", "11.626,900", "11.564,000", "0,79%", "11.657,800", "11.542,000", "252.980", 
"wen","22/02/2006", "11.755,300", "11.619,200", "1,10%", "11.755,300", "11.604,800", "203.616", 
"thu","23/02/2006", "11.739,000", "11.755,200", "-0,14%", "11.785,900", "11.708,500", "173.450", 
"fri","24/02/2006", "11.786,900", "11.753,900", "0,41%", "11.786,900", "11.738,700", "163.351", 
"mon","27/02/2006", "11.832,800", "11.821,100", "0,39%", "11.832,800", "11.786,500", "143.064", 
"tue","28/02/2006", "11.740,700", "11.825,400", "-0,78%", "11.840,100", "11.691,800", "210.412", 
"wen","01/03/2006", "11.902,200", "11.764,600", "1,38%", "11.902,200", "11.758,100", "196.695", 
"thu","02/03/2006", "11.809,600", "11.914,400", "-0,78%", "11.918,600", "11.776,400", "212.197", 
"fri","03/03/2006", "11.755,700", "11.783,600", "-0,46%", "11.834,800", "11.725,800", "168.724", 
"mon","06/03/2006", "11.759,100", "11.765,700", "0,03%", "11.812,400", "11.740,800", "168.994", 
"tue","07/03/2006", "11.701,300", "11.706,200", "-0,49%", "11.714,400", "11.610,300", "181.534", 
"wen","08/03/2006", "11.629,200", "11.722,300", "-0,62%", "11.736,000", "11.566,800", "529.078", 
"thu","09/03/2006", "11.699,600", "11.701,500", "0,61%", "11.727,900", "11.657,500", "1.370.656", 
"fri","10/03/2006", "11.771,800", "11.642,200", "0,62%", "11.771,800", "11.635,300", "148.162", 
"mon","13/03/2006", "11.845,400", "11.808,700", "0,63%", "11.854,700", "11.805,900", "137.013", 
"tue","14/03/2006", "11.835,000", "11.815,500", "-0,09%", "11.839,700", "11.773,300", "125.716", 
"wen","15/03/2006", "11.845,700", "11.869,400", "0,09%", "11.884,500", "11.831,900", "172.159", 
"thu","16/03/2006", "11.862,500", "11.860,300", "0,14%", "11.874,400", "11.804,200", "261.076", 
"fri","17/03/2006", "11.872,900", "11.877,400", "0,09%", "11.949,600", "11.835,300", "937.243", 
"mon","20/03/2006", "11.922,000", "11.909,300", "0,41%", "11.962,800", "11.896,600", "97.088", 
"tue","21/03/2006", "11.933,400", "11.944,600", "0,10%", "11.944,600", "11.857,800", "549.451", 
"wen","22/03/2006", "11.951,600", "11.876,200", "0,15%", "11.959,300", "11.860,000", "167.782", 
"thu","23/03/2006", "11.906,200", "11.957,500", "-0,38%", "11.970,000", "11.880,400", "140.332", 
"fri","24/03/2006", "11.954,400", "11.908,500", "0,40%", "11.954,400", "11.895,300", "136.902", 
"mon","27/03/2006", "11.839,600", "11.939,500", "-0,96%", "11.954,100", "11.839,100", "115.004", 
"tue","28/03/2006", "11.774,200", "11.855,400", "-0,55%", "11.870,500", "11.754,100", "156.112", 
"wen","29/03/2006", "11.817,300", "11.773,100", "0,37%", "11.839,800", "11.753,900", "180.618", 
"thu","30/03/2006", "11.869,800", "11.870,200", "0,44%", "11.884,000", "11.805,200", "154.267", 
"fri","31/03/2006", "11.854,300", "11.856,200", "-0,13%", "11.871,600", "11.779,200", "145.693", 
"mon","03/04/2006", "11.920,000", "11.923,500", "0,55%", "11.958,600", "11.901,800", "143.617", 
"tue","04/04/2006", "11.893,800", "11.892,600", "-0,22%", "11.893,800", "11.829,800", "147.563", 
"wen","05/04/2006", "11.916,400", "11.888,200", "0,19%", "11.916,400", "11.839,800", "150.569", 
"thu","06/04/2006", "11.908,200", "11.938,600", "-0,07%", "11.944,000", "11.883,600", "164.695", 
"fri","07/04/2006", "11.816,700", "11.903,400", "-0,77%", "11.922,000", "11.807,700", "135.623", 
"mon","10/04/2006", "11.817,500", "11.792,400", "0,01%", "11.817,500", "11.764,400", "96.504", 
"tue","11/04/2006", "11.674,600", "11.796,700", "-1,21%", "11.822,200", "11.657,100", "165.261", 
"wen","12/04/2006", "11.601,700", "11.666,900", "-0,62%", "11.667,900", "11.567,600", "174.424", 
"thu","13/04/2006", "11.609,400", "11.604,500", "0,07%", "11.645,300", "11.564,200", "75.094", 
"tue","18/04/2006", "11.585,000", "11.589,400", "-0,21%", "11.626,300", "11.552,100", "169.351", 
"wen","19/04/2006", "11.720,100", "11.671,700", "1,17%", "11.721,300", "11.659,800", "178.060", 
"thu","20/04/2006", "11.782,600", "11.720,100", "0,53%", "11.814,200", "11.716,300", "153.003", 
"fri","21/04/2006", "11.913,800", "11.819,900", "1,11%", "11.913,800", "11.806,100", "156.320", 
"mon","24/04/2006", "11.901,300", "11.884,400", "-0,10%", "11.955,800", "11.856,600", "144.825", 
"tue","25/04/2006", "11.920,500", "11.889,800", "0,16%", "11.975,500", "11.878,600", "155.869", 
"wen","26/04/2006", "11.925,600", "11.940,800", "0,04%", "11.958,100", "11.886,900", "125.648", 
"thu","27/04/2006", "11.891,300", "11.944,900", "-0,29%", "11.946,200", "11.825,300", "153.150", 
"fri","28/04/2006", "11.892,500", "11.876,200", "0,01%", "11.913,900", "11.812,900", "177.838", 
"tue","02/05/2006", "11.929,300", "11.843,300", "0,31%", "11.929,300", "11.835,900", "134.082", 
"wen","03/05/2006", "11.876,500", "11.939,500", "-0,44%", "11.956,900", "11.858,400", "173.847", 
"thu","04/05/2006", "11.928,500", "11.901,100", "0,44%", "11.934,800", "11.851,600", "165.744", 
"fri","05/05/2006", "12.034,400", "11.935,200", "0,89%", "12.034,400", "11.922,300", "131.646", 
"mon","08/05/2006", "12.067,700", "12.070,500", "0,28%", "12.087,200", "12.031,500", "135.585", 
"tue","09/05/2006", "12.083,300", "12.073,100", "0,13%", "12.096,200", "12.042,500", "180.227", 
"wen","10/05/2006", "12.064,800", "12.057,300", "-0,15%", "12.085,500", "12.046,600", "224.336", 
"thu","11/05/2006", "12.008,400", "12.052,200", "-0,47%", "12.106,000", "11.998,100", "175.947", 
"fri","12/05/2006", "11.710,200", "11.919,100", "-2,48%", "11.931,800", "11.710,200", "229.658", 
"mon","15/05/2006", "11.587,700", "11.661,300", "-1,05%", "11.673,100", "11.517,900", "207.406", 
"tue","16/05/2006", "11.595,900", "11.567,100", "0,07%", "11.637,100", "11.553,900", "196.666", 
"wen","17/05/2006", "11.248,200", "11.615,300", "-3,00%", "11.636,100", "11.248,200", "208.758", 
"thu","18/05/2006", "11.210,300", "11.241,400", "-0,34%", "11.332,100", "11.069,100", "258.606", 
"fri","19/05/2006", "11.270,800", "11.197,200", "0,54%", "11.294,200", "11.173,700", "183.058", 
"mon","22/05/2006", "10.950,200", "11.246,600", "-2,84%", "11.248,000", "10.918,300", "266.409", 
"tue","23/05/2006", "11.160,700", "11.004,800", "1,92%", "11.169,500", "10.993,100", "247.348", 
"wen","24/05/2006", "11.047,200", "11.085,200", "-1,02%", "11.120,800", "10.961,500", "223.967", 
"thu","25/05/2006", "11.208,200", "11.107,700", "1,46%", "11.208,200", "10.984,300", "155.387", 
"fri","26/05/2006", "11.414,800", "11.268,700", "1,84%", "11.414,800", "11.236,700", "193.554", 
"mon","29/05/2006", "11.371,400", "11.401,900", "-0,38%", "11.410,700", "11.369,000", "74.457", 
"tue","30/05/2006", "11.165,600", "11.347,500", "-1,81%", "11.384,300", "11.143,200", "152.681", 
"wen","31/05/2006", "11.340,500", "11.072,400", "1,57%", "11.344,300", "11.049,200", "225.630", 
"thu","01/06/2006", "11.346,400", "11.327,700", "0,05%", "11.375,800", "11.244,800", "145.731", 
"fri","02/06/2006", "11.360,700", "11.445,700", "0,13%", "11.470,600", "11.317,100", "151.525", 
"mon","05/06/2006", "11.287,800", "11.380,000", "-0,64%", "11.380,000", "11.262,500", "115.594", 
"tue","06/06/2006", "11.112,000", "11.134,100", "-1,56%", "11.223,800", "11.090,100", "208.689", 
"wen","07/06/2006", "11.224,700", "11.181,000", "1,01%", "11.267,100", "11.105,800", "23.153", 
"thu","08/06/2006", "10.952,600", "11.027,400", "-2,42%", "11.097,800", "10.952,600", "156.403", 
"fri","09/06/2006", "11.098,200", "11.086,400", "1,33%", "11.121,700", "11.037,600", "151.303", 
"mon","12/06/2006", "11.031,400", "11.060,800", "-0,60%", "11.109,400", "11.018,500", "154.278", 
"tue","13/06/2006", "10.797,500", "10.867,800", "-2,12%", "10.909,000", "10.772,400", "237.769", 
"wen","14/06/2006", "10.852,000", "10.833,400", "0,50%", "10.873,400", "10.744,200", "163.030", 
"thu","15/06/2006", "11.036,300", "10.906,100", "1,70%", "11.045,900", "10.892,600", "196.144", 
"fri","16/06/2006", "10.962,800", "11.143,800", "-0,67%", "11.176,500", "10.935,200", "252.717", 
"mon","19/06/2006", "11.056,800", "11.032,600", "0,86%", "11.101,400", "11.000,600", "152.483", 
"tue","20/06/2006", "11.103,500", "10.987,400", "0,42%", "11.109,200", "10.965,100", "173.003", 
"wen","21/06/2006", "11.155,400", "11.134,100", "0,47%", "11.155,400", "11.046,400", "155.343", 
"thu","22/06/2006", "11.246,300", "11.248,000", "0,81%", "11.257,700", "11.197,600", "134.166", 
"fri","23/06/2006", "11.274,200", "11.248,000", "0,25%", "11.302,900", "11.212,100", "131.332", 
"mon","26/06/2006", "11.276,600", "11.313,800", "0,02%", "11.315,200", "11.260,000", "137.831", 
"tue","27/06/2006", "11.214,500", "11.313,100", "-0,55%", "11.313,100", "11.205,100", "118.631", 
"wen","28/06/2006", "11.188,800", "11.180,500", "-0,23%", "11.237,200", "11.158,500", "135.484", 
"thu","29/06/2006", "11.386,600", "11.271,400", "1,77%", "11.386,600", "11.239,100", "164.307", 
"fri","30/06/2006", "11.548,100", "11.486,700", "1,42%", "11.585,300", "11.448,200", "186.504", 
"mon","03/07/2006", "11.569,600", "11.527,900", "0,19%", "11.573,900", "11.500,000", "123.190", 
"tue","04/07/2006", "11.603,100", "11.595,500", "0,29%", "11.603,100", "11.548,000", "106.553", 
"wen","05/07/2006", "11.521,200", "11.552,100", "-0,71%", "11.555,000", "11.469,200", "130.608", 
"thu","06/07/2006", "11.636,800", "11.510,900", "1,00%", "11.650,500", "11.505,800", "141.154", 
"fri","07/07/2006", "11.626,700", "11.619,700", "-0,09%", "11.646,000", "11.541,400", "123.399", 
"mon","10/07/2006", "11.649,500", "11.581,800", "0,20%", "11.650,500", "11.549,300", "98.898", 
"tue","11/07/2006", "11.535,200", "11.590,700", "-0,98%", "11.616,200", "11.520,100", "116.668", 
"wen","12/07/2006", "11.537,300", "11.569,500", "0,02%", "11.630,900", "11.525,800", "125.395", 
"thu","13/07/2006", "11.375,000", "11.470,300", "-1,41%", "11.479,100", "11.352,000", "154.001", 
"fri","14/07/2006", "11.240,200", "11.270,200", "-1,19%", "11.330,100", "11.240,200", "140.222", 
"mon","17/07/2006", "11.179,400", "11.243,100", "-0,54%", "11.264,400", "11.120,900", "150.409", 
"tue","18/07/2006", "11.161,000", "11.172,200", "-0,16%", "11.198,600", "11.116,000", "109.377", 
"wen","19/07/2006", "11.425,700", "11.211,900", "2,37%", "11.425,700", "11.190,600", "151.008", 
"thu","20/07/2006", "11.446,400", "11.468,100", "0,18%", "11.523,800", "11.422,700", "124.799", 
"fri","21/07/2006", "11.333,900", "11.384,200", "-0,98%", "11.434,100", "11.321,600", "148.057", 
"mon","24/07/2006", "11.561,600", "11.343,900", "2,01%", "11.561,600", "11.337,500", "146.491", 
"tue","25/07/2006", "11.611,900", "11.586,800", "0,44%", "11.644,300", "11.539,900", "155.848", 
"wen","26/07/2006", "11.635,200", "11.632,500", "0,20%", "11.635,200", "11.572,700", "121.022", 
"thu","27/07/2006", "11.768,400", "11.683,400", "1,14%", "11.777,200", "11.676,100", "188.876", 
"fri","28/07/2006", "11.887,400", "11.728,800", "1,01%", "11.892,300", "11.717,500", "140.036", 
"mon","31/07/2006", "11.818,000", "11.871,800", "-0,58%", "11.886,700", "11.789,300", "100.558", 
"tue","01/08/2006", "11.706,600", "11.806,900", "-0,94%", "11.830,200", "11.698,500", "110.342", 
"wen","02/08/2006", "11.863,000", "11.767,100", "1,34%", "11.877,800", "11.752,200", "114.181", 
"thu","03/08/2006", "11.800,700", "11.873,700", "-0,53%", "11.873,700", "11.756,500", "114.421", 
"fri","04/08/2006", "11.934,100", "11.848,500", "1,13%", "11.934,100", "11.830,100", "121.724", 
"mon","07/08/2006", "11.790,500", "11.836,200", "-1,20%", "11.845,100", "11.771,600", "82.145", 
"tue","08/08/2006", "11.834,000", "11.847,100", "0,37%", "11.878,800", "11.801,400", "89.204", 
"wen","09/08/2006", "11.911,600", "11.855,000", "0,66%", "11.922,200", "11.785,000", "103.607", 
"thu","10/08/2006", "11.810,400", "11.807,200", "-0,85%", "11.834,700", "11.723,400", "140.576", 
"fri","11/08/2006", "11.777,300", "11.836,100", "-0,28%", "11.863,200", "11.707,600", "105.833", 
"mon","14/08/2006", "11.903,300", "11.849,300", "1,07%", "11.913,100", "11.829,800", "82.539", 
"tue","15/08/2006", "11.991,300", "11.853,700", "0,74%", "12.008,300", "11.853,200", "84.995", 
"wen","16/08/2006", "12.045,900", "12.001,000", "0,46%", "12.071,700", "11.986,200", "106.029", 
"thu","17/08/2006", "12.087,800", "12.050,400", "0,35%", "12.098,400", "12.026,000", "103.650", 
"fri","18/08/2006", "12.067,800", "12.092,700", "-0,17%", "12.092,700", "12.014,300", "78.330", 
"mon","21/08/2006", "12.054,900", "12.029,100", "-0,11%", "12.077,600", "12.003,400", "91.344", 
"tue","22/08/2006", "12.080,800", "12.094,800", "0,21%", "12.121,500", "12.003,400", "108.719", 
"wen","23/08/2006", "12.012,700", "12.098,900", "-0,56%", "12.098,900", "12.008,200", "83.530", 
